Script started on Mon 09 May 2011 01:32:48 PM EDT
]0;mgreen@virtualbuntu: ~/dropbox/school/intro_Unix/final[01;32mmgreen@virtualbuntu[00m:[01;34m~/dropbox/school/intro_Unix/final[00m$ ls
[0m[01;32mcomponents.py[0m   [01;32mECE2524_Final-1.pdf[0m  [34;42mngspice-22[0m         [01;32moutput.dat[0m   [01;32mseries_rlc.cir[0m
[01;32mcomponents.pyc[0m  [01;32mmyspice.py[0m           [01;32mngspice-22.tar.gz[0m  [01;32mreports.txt[0m  [01;32mtypescript[0m
]0;mgreen@virtualbuntu: ~/dropbox/school/intro_Unix/final[01;32mmgreen@virtualbuntu[00m:[01;34m~/dropbox/school/intro_Unix/final[00m$ cd[K[Ksudoa ptg-[K[K[K[K[K[K apt-get int[Kstall autoconf libtools libx11-dev libxaw7-dev
[sudo] password for mgreen: 
 Reading package lists... 0%  Reading package lists... 0%  Reading package lists... 4%  Reading package lists... Done 
 Building dependency tree... 0%  Building dependency tree... 0%  Building dependency tree... 0%  Building dependency tree... 50%  Building dependency tree... 50%  Building dependency tree        
 Reading state information... 0%  Reading state information... 0%  Reading state information... Done 
E: Unable to locate package libtools
]0;mgreen@virtualbuntu: ~/dropbox/school/intro_Unix/final[01;32mmgreen@virtualbuntu[00m:[01;34m~/dropbox/school/intro_Unix/final[00m$ sudo apt-get install autoconf libtools libx11-dev libxaw7-dev[1P
 Reading package lists... 0%  Reading package lists... 100%  Reading package lists... Done 
 Building dependency tree... 0%  Building dependency tree... 0%  Building dependency tree... 50%  Building dependency tree... 50%  Building dependency tree        
 Reading state information... 0%  Reading state information... 0%  Reading state information... Done 
autoconf is already the newest version.
libtool is already the newest version.
libx11-dev is already the newest version.
libxaw7-dev is already the newest version.
0 upgraded, 0 newly installed, 0 to remove and 0 not upgraded.
]0;mgreen@virtualbuntu: ~/dropbox/school/intro_Unix/final[01;32mmgreen@virtualbuntu[00m:[01;34m~/dropbox/school/intro_Unix/final[00m$ wget http://downloads.sourceforge.net/project/ngspice/ng-spice-rework/22/ngspice-22.tar.  gz
make[3]: Nothing to be done for `all-am'.
make[3]: Leaving directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/man'
make[2]: Leaving directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/man'
Making all in tests
make[2]: Entering directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/tests'
Making all in bsim1
make[3]: Entering directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/tests/bsim1'
make[3]: Nothing to be done for `all'.
make[3]: Leaving directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/tests/bsim1'
Making all in bsim2
make[3]: Entering directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/tests/bsim2'
make[3]: Nothing to be done for `all'.
make[3]: Leaving directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/tests/bsim2'
Making all in bsim3
make[3]: Entering directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/tests/bsim3'
Making all in ac_sim
make[4]: Entering directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/tests/bsim3/ac_sim'
make[4]: Nothing to be done for `all'.
make[4]: Leaving directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/tests/bsim3/ac_sim'
Making all in dc_sim
make[4]: Entering directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/tests/bsim3/dc_sim'
make[4]: Nothing to be done for `all'.
make[4]: Leaving directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/tests/bsim3/dc_sim'
Making all in tran_sim
make[4]: Entering directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/tests/bsim3/tran_sim'
make[4]: Nothing to be done for `all'.
make[4]: Leaving directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/tests/bsim3/tran_sim'
make[4]: Entering directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/tests/bsim3'
make[4]: Nothing to be done for `all-am'.
make[4]: Leaving directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/tests/bsim3'
make[3]: Leaving directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/tests/bsim3'
Making all in bsim3soi
make[3]: Entering directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/tests/bsim3soi'
make[3]: Nothing to be done for `all'.
make[3]: Leaving directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/tests/bsim3soi'
Making all in bsim3soidd
make[3]: Entering directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/tests/bsim3soidd'
make[3]: Nothing to be done for `all'.
make[3]: Leaving directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/tests/bsim3soidd'
Making all in bsim3soifd
make[3]: Entering directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/tests/bsim3soifd'
make[3]: Nothing to be done for `all'.
make[3]: Leaving directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/tests/bsim3soifd'
Making all in bsim3soipd
make[3]: Entering directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/tests/bsim3soipd'
make[3]: Nothing to be done for `all'.
make[3]: Leaving directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/tests/bsim3soipd'
Making all in bsim4
make[3]: Entering directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/tests/bsim4'
make[3]: Nothing to be done for `all'.
make[3]: Leaving directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/tests/bsim4'
Making all in filters
make[3]: Entering directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/tests/filters'
make[3]: Nothing to be done for `all'.
make[3]: Leaving directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/tests/filters'
Making all in general
make[3]: Entering directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/tests/general'
make[3]: Nothing to be done for `all'.
make[3]: Leaving directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/tests/general'
Making all in hfet
make[3]: Entering directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/tests/hfet'
make[3]: Nothing to be done for `all'.
make[3]: Leaving directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/tests/hfet'
Making all in hisim
make[3]: Entering directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/tests/hisim'
make[3]: Nothing to be done for `all'.
make[3]: Leaving directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/tests/hisim'
Making all in jfet
make[3]: Entering directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/tests/jfet'
make[3]: Nothing to be done for `all'.
make[3]: Leaving directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/tests/jfet'
Making all in mes
make[3]: Entering directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/tests/mes'
make[3]: Nothing to be done for `all'.
make[3]: Leaving directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/tests/mes'
Making all in mesa
make[3]: Entering directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/tests/mesa'
make[3]: Nothing to be done for `all'.
make[3]: Leaving directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/tests/mesa'
Making all in mos6
make[3]: Entering directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/tests/mos6'
make[3]: Nothing to be done for `all'.
make[3]: Leaving directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/tests/mos6'
Making all in polezero
make[3]: Entering directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/tests/polezero'
make[3]: Nothing to be done for `all'.
make[3]: Leaving directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/tests/polezero'
Making all in resistance
make[3]: Entering directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/tests/resistance'
make[3]: Nothing to be done for `all'.
make[3]: Leaving directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/tests/resistance'
Making all in sensitivity
make[3]: Entering directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/tests/sensitivity'
make[3]: Nothing to be done for `all'.
make[3]: Leaving directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/tests/sensitivity'
Making all in transient
make[3]: Entering directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/tests/transient'
make[3]: Nothing to be done for `all'.
make[3]: Leaving directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/tests/transient'
Making all in transmission
make[3]: Entering directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/tests/transmission'
make[3]: Nothing to be done for `all'.
make[3]: Leaving directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/tests/transmission'
Making all in vbic
make[3]: Entering directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/tests/vbic'
make[3]: Nothing to be done for `all'.
make[3]: Leaving directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/tests/vbic'
make[3]: Entering directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/tests'
make[3]: Nothing to be done for `all-am'.
make[3]: Leaving directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/tests'
make[2]: Leaving directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/tests'
make[2]: Entering directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22'
make[2]: Leaving directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22'
make[1]: Leaving directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22'
]0;mgreen@virtualbuntu: ~/dropbox/school/intro_Unix/final/ngspice-22[01;32mmgreen@virtualbuntu[00m:[01;34m~/dropbox/school/intro_Unix/final/ngspice-22[00m$ sudo make install
Making install in src
make[1]: Entering directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/src'
Making install in misc
make[2]: Entering directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/src/misc'
make[3]: Entering directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/src/misc'
make[3]: Nothing to be done for `install-exec-am'.
make[3]: Nothing to be done for `install-data-am'.
make[3]: Leaving directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/src/misc'
make[2]: Leaving directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/src/misc'
Making install in maths
make[2]: Entering directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/src/maths'
Making install in cmaths
make[3]: Entering directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/src/maths/cmaths'
make[4]: Entering directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/src/maths/cmaths'
make[4]: Nothing to be done for `install-exec-am'.
make[4]: Nothing to be done for `install-data-am'.
make[4]: Leaving directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/src/maths/cmaths'
make[3]: Leaving directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/src/maths/cmaths'
Making install in ni
make[3]: Entering directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/src/maths/ni'
make[4]: Entering directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/src/maths/ni'
make[4]: Nothing to be done for `install-exec-am'.
make[4]: Nothing to be done for `install-data-am'.
make[4]: Leaving directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/src/maths/ni'
make[3]: Leaving directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/src/maths/ni'
Making install in sparse
make[3]: Entering directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/src/maths/sparse'
make[4]: Entering directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/src/maths/sparse'
make[4]: Nothing to be done for `install-exec-am'.
make[4]: Nothing to be done for `install-data-am'.
make[4]: Leaving directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/src/maths/sparse'
make[3]: Leaving directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/src/maths/sparse'
Making install in poly
make[3]: Entering directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/src/maths/poly'
make[4]: Entering directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/src/maths/poly'
make[4]: Nothing to be done for `install-exec-am'.
make[4]: Nothing to be done for `install-data-am'.
make[4]: Leaving directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/src/maths/poly'
make[3]: Leaving directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/src/maths/poly'
Making install in deriv
make[3]: Entering directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/src/maths/deriv'
make[4]: Entering directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/src/maths/deriv'
make[4]: Nothing to be done for `install-exec-am'.
make[4]: Nothing to be done for `install-data-am'.
make[4]: Leaving directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/src/maths/deriv'
make[3]: Leaving directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/src/maths/deriv'
Making install in misc
make[3]: Entering directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/src/maths/misc'
make[4]: Entering directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/src/maths/misc'
make[4]: Nothing to be done for `install-exec-am'.
make[4]: Nothing to be done for `install-data-am'.
make[4]: Leaving directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/src/maths/misc'
make[3]: Leaving directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/src/maths/misc'
make[3]: Entering directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/src/maths'
make[4]: Entering directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/src/maths'
make[4]: Nothing to be done for `install-exec-am'.
make[4]: Nothing to be done for `install-data-am'.
make[4]: Leaving directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/src/maths'
make[3]: Leaving directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/src/maths'
make[2]: Leaving directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/src/maths'
Making install in frontend
make[2]: Entering directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/src/frontend'
Making install in plotting
make[3]: Entering directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/src/frontend/plotting'
make[4]: Entering directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/src/frontend/plotting'
make[4]: Nothing to be done for `install-exec-am'.
make[4]: Nothing to be done for `install-data-am'.
make[4]: Leaving directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/src/frontend/plotting'
make[3]: Leaving directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/src/frontend/plotting'
Making install in help
make[3]: Entering directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/src/frontend/help'
make[4]: Entering directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/src/frontend/help'
make[4]: Nothing to be done for `install-exec-am'.
make[4]: Nothing to be done for `install-data-am'.
make[4]: Leaving directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/src/frontend/help'
make[3]: Leaving directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/src/frontend/help'
Making install in parser
make[3]: Entering directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/src/frontend/parser'
make[4]: Entering directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/src/frontend/parser'
make[4]: Nothing to be done for `install-exec-am'.
make[4]: Nothing to be done for `install-data-am'.
make[4]: Leaving directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/src/frontend/parser'
make[3]: Leaving directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/src/frontend/parser'
Making install in wdisp
make[3]: Entering directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/src/frontend/wdisp'
make[4]: Entering directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/src/frontend/wdisp'
make[4]: Nothing to be done for `install-exec-am'.
make[4]: Nothing to be done for `install-data-am'.
make[4]: Leaving directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/src/frontend/wdisp'
make[3]: Leaving directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/src/frontend/wdisp'
Making install in numparam
make[3]: Entering directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/src/frontend/numparam'
make[4]: Entering directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/src/frontend/numparam'
make[4]: Nothing to be done for `install-exec-am'.
make[4]: Nothing to be done for `install-data-am'.
make[4]: Leaving directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/src/frontend/numparam'
make[3]: Leaving directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/src/frontend/numparam'
make[3]: Entering directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/src/frontend'
make[4]: Entering directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/src/frontend'
make[4]: Nothing to be done for `install-exec-am'.
make[4]: Nothing to be done for `install-data-am'.
make[4]: Leaving directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/src/frontend'
make[3]: Leaving directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/src/frontend'
make[2]: Leaving directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/src/frontend'
Making install in spicelib
make[2]: Entering directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/src/spicelib'
Making install in analysis
make[3]: Entering directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/src/spicelib/analysis'
make[4]: Entering directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/src/spicelib/analysis'
make[4]: Nothing to be done for `install-exec-am'.
make[4]: Nothing to be done for `install-data-am'.
make[4]: Leaving directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/src/spicelib/analysis'
make[3]: Leaving directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/src/spicelib/analysis'
Making install in parser
make[3]: Entering directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/src/spicelib/parser'
make[4]: Entering directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/src/spicelib/parser'
make[4]: Nothing to be done for `install-exec-am'.
make[4]: Nothing to be done for `install-data-am'.
make[4]: Leaving directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/src/spicelib/parser'
make[3]: Leaving directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/src/spicelib/parser'
Making install in devices
make[3]: Entering directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/src/spicelib/devices'
Making install in asrc
make[4]: Entering directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/src/spicelib/devices/asrc'
make[5]: Entering directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/src/spicelib/devices/asrc'
make[5]: Nothing to be done for `install-exec-am'.
make[5]: Nothing to be done for `install-data-am'.
make[5]: Leaving directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/src/spicelib/devices/asrc'
make[4]: Leaving directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/src/spicelib/devices/asrc'
Making install in bjt
make[4]: Entering directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/src/spicelib/devices/bjt'
make[5]: Entering directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/src/spicelib/devices/bjt'
make[5]: Nothing to be done for `install-exec-am'.
make[5]: Nothing to be done for `install-data-am'.
make[5]: Leaving directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/src/spicelib/devices/bjt'
make[4]: Leaving directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/src/spicelib/devices/bjt'
Making install in bjt2
make[4]: Entering directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/src/spicelib/devices/bjt2'
make[5]: Entering directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/src/spicelib/devices/bjt2'
make[5]: Nothing to be done for `install-exec-am'.
make[5]: Nothing to be done for `install-data-am'.
make[5]: Leaving directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/src/spicelib/devices/bjt2'
make[4]: Leaving directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/src/spicelib/devices/bjt2'
Making install in bsim1
make[4]: Entering directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/src/spicelib/devices/bsim1'
make[5]: Entering directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/src/spicelib/devices/bsim1'
make[5]: Nothing to be done for `install-exec-am'.
make[5]: Nothing to be done for `install-data-am'.
make[5]: Leaving directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/src/spicelib/devices/bsim1'
make[4]: Leaving directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/src/spicelib/devices/bsim1'
Making install in bsim2
make[4]: Entering directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/src/spicelib/devices/bsim2'
make[5]: Entering directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/src/spicelib/devices/bsim2'
make[5]: Nothing to be done for `install-exec-am'.
make[5]: Nothing to be done for `install-data-am'.
make[5]: Leaving directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/src/spicelib/devices/bsim2'
make[4]: Leaving directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/src/spicelib/devices/bsim2'
Making install in bsim3
make[4]: Entering directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/src/spicelib/devices/bsim3'
make[5]: Entering directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/src/spicelib/devices/bsim3'
make[5]: Nothing to be done for `install-exec-am'.
make[5]: Nothing to be done for `install-data-am'.
make[5]: Leaving directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/src/spicelib/devices/bsim3'
make[4]: Leaving directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/src/spicelib/devices/bsim3'
Making install in bsim3soi
make[4]: Entering directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/src/spicelib/devices/bsim3soi'
make[5]: Entering directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/src/spicelib/devices/bsim3soi'
make[5]: Nothing to be done for `install-exec-am'.
make[5]: Nothing to be done for `install-data-am'.
make[5]: Leaving directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/src/spicelib/devices/bsim3soi'
make[4]: Leaving directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/src/spicelib/devices/bsim3soi'
Making install in bsim4
make[4]: Entering directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/src/spicelib/devices/bsim4'
make[5]: Entering directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/src/spicelib/devices/bsim4'
make[5]: Nothing to be done for `install-exec-am'.
make[5]: Nothing to be done for `install-data-am'.
make[5]: Leaving directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/src/spicelib/devices/bsim4'
make[4]: Leaving directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/src/spicelib/devices/bsim4'
Making install in bsim4v2
make[4]: Entering directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/src/spicelib/devices/bsim4v2'
make[5]: Entering directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/src/spicelib/devices/bsim4v2'
make[5]: Nothing to be done for `install-exec-am'.
make[5]: Nothing to be done for `install-data-am'.
make[5]: Leaving directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/src/spicelib/devices/bsim4v2'
make[4]: Leaving directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/src/spicelib/devices/bsim4v2'
Making install in bsim4v3
make[4]: Entering directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/src/spicelib/devices/bsim4v3'
make[5]: Entering directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/src/spicelib/devices/bsim4v3'
make[5]: Nothing to be done for `install-exec-am'.
make[5]: Nothing to be done for `install-data-am'.
make[5]: Leaving directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/src/spicelib/devices/bsim4v3'
make[4]: Leaving directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/src/spicelib/devices/bsim4v3'
Making install in bsim4v4
make[4]: Entering directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/src/spicelib/devices/bsim4v4'
make[5]: Entering directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/src/spicelib/devices/bsim4v4'
make[5]: Nothing to be done for `install-exec-am'.
make[5]: Nothing to be done for `install-data-am'.
make[5]: Leaving directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/src/spicelib/devices/bsim4v4'
make[4]: Leaving directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/src/spicelib/devices/bsim4v4'
Making install in bsim4v5
make[4]: Entering directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/src/spicelib/devices/bsim4v5'
make[5]: Entering directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/src/spicelib/devices/bsim4v5'
make[5]: Nothing to be done for `install-exec-am'.
make[5]: Nothing to be done for `install-data-am'.
make[5]: Leaving directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/src/spicelib/devices/bsim4v5'
make[4]: Leaving directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/src/spicelib/devices/bsim4v5'
Making install in bsim3v0
make[4]: Entering directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/src/spicelib/devices/bsim3v0'
make[5]: Entering directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/src/spicelib/devices/bsim3v0'
make[5]: Nothing to be done for `install-exec-am'.
make[5]: Nothing to be done for `install-data-am'.
make[5]: Leaving directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/src/spicelib/devices/bsim3v0'
make[4]: Leaving directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/src/spicelib/devices/bsim3v0'
Making install in bsim3v1
make[4]: Entering directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/src/spicelib/devices/bsim3v1'
make[5]: Entering directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/src/spicelib/devices/bsim3v1'
make[5]: Nothing to be done for `install-exec-am'.
make[5]: Nothing to be done for `install-data-am'.
make[5]: Leaving directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/src/spicelib/devices/bsim3v1'
make[4]: Leaving directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/src/spicelib/devices/bsim3v1'
Making install in bsim3v1a
make[4]: Entering directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/src/spicelib/devices/bsim3v1a'
make[5]: Entering directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/src/spicelib/devices/bsim3v1a'
make[5]: Nothing to be done for `install-exec-am'.
make[5]: Nothing to be done for `install-data-am'.
make[5]: Leaving directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/src/spicelib/devices/bsim3v1a'
make[4]: Leaving directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/src/spicelib/devices/bsim3v1a'
Making install in bsim3v1s
make[4]: Entering directory `/home/mgreen/dropbox/school/intro_Unix/final/ngspice-22/src/spicelib/devices/bsim3v1s'
